beta,theta,M,Z,U,S,F,TrU,TrT,TrV
0.002715053589826,200.0,38,674.8407221512084,15.035492029862288,6.555298862454976,-2399.3915701170063,15.035492029862272,15.06926621479578,-0.0337741849334829
0.005430107179652,100.0,38,647.8847715925049,14.992469123111992,6.5551235731497535,-1192.1887809474945,14.99246912311193,15.026444283252534,-0.0339751601405827
0.0108602143593041,50.0,38,597.3707032863244,14.90542878911092,6.554414015982208,-588.6198607800521,14.905428789110903,14.939810707219532,-0.0343819181086515
0.0271505358982603,20.0,38,469.6083070933095,14.636384759800489,6.549284647920837,-226.58480779649392,14.63638475980052,14.672025483194572,-0.0356407233940428
0.0543010717965206,10.0,38,317.6279804338439,14.161985766184344,6.529891830966101,-106.09147544421675,14.161985766184394,14.199852451455188,-0.0378666852708716
0.1086021435930413,5.0,38,151.34817465111433,13.12212063326138,6.444673404205128,-46.21992539812167,13.122120633261432,13.164897629087696,-0.0427769958262733
0.2715053589826032,2.0,38,23.733784057062984,9.569555341414128,5.7650850790124055,-11.664224723243102,9.56955534141416,9.62904884008647,-0.059493498672364
0.5430107179652065,1.0,38,3.661038653518794,4.597762660145919,3.794381295387774,-2.38991027125817,4.5977626601460635,4.67044263981265,-0.07267997966657
1.086021435930413,0.5,38,1.1704441814974422,0.6035671858752311,0.8128702209539617,-0.1449173228652082,0.6035671858755969,0.6474237398459173,-0.0438565539703187
2.715053589826032,0.2,38,1.049839073669221,-0.0175642746618242,0.0009489422779851,-0.0179137860974514,-0.0175642746614267,0.0169393934610106,-0.0345036681224371
5.430107179652064,0.1,38,1.1020095463097677,-0.0178882965917637,5.651557667046185e-09,-0.0178882976325456,-0.0178882965913661,0.0166090443949146,-0.0344973409862807
10.860214359304129,0.05,38,1.214425039636295,-0.017888297593,0.0,-0.017888297593,-0.0178882975926023,0.0166090433700785,-0.0344973409626809
27.150535898260323,0.02,38,1.6252747297565928,-0.017888297593,0.0,-0.017888297593,-0.0178882975926023,0.0166090433700785,-0.0344973409626809
0.002715053589826,200.0,54,1358.7899151328943,19.030100258755432,7.266017556388982,-2657.166636194816,19.030100258755432,19.059949586172685,-0.0298493274171925
0.005430107179652,100.0,54,1290.5110752094376,18.947888460113376,7.265682666395625,-1319.0888069520709,18.94788846011335,18.978003280436944,-0.0301148203234723
0.0108602143593041,50.0,54,1164.8563533145427,18.782472752667136,7.264334736813325,-650.1117586572171,18.782472752667346,18.813124246111855,-0.0306514934444609
0.0271505358982603,20.0,54,861.3225315443675,18.278693358390967,7.25474535557937,-248.9258061315885,18.278693358391187,18.310999656726057,-0.0323062983348882
0.0543010717965206,10.0,54,530.5076565136872,17.416914490408566,7.2195915148039695,-115.5379476503893,17.416914490408733,17.45212156508514,-0.0352070746764965
0.1086021435930413,5.0,54,216.194049328314,15.636070625396506,7.074287168195723,-49.50340944513324,15.63607062539659,15.677538073479209,-0.0414674480826121
0.2715053589826032,2.0,54,26.10804347796163,10.435876042529497,6.095639717308349,-12.015392470733726,10.435876042529465,10.49697415535358,-0.0610981128240777
0.5430107179652065,1.0,54,3.6834630251485305,4.662064832357389,3.83540452094207,-2.401155826185531,4.662064832357302,4.736437757216915,-0.0743729248595418
1.086021435930413,0.5,54,1.1711778342849215,0.603177420854888,0.8130735471187412,-0.1454943090195479,0.6031774208550098,0.6479935218743017,-0.0448161010192911
2.715053589826032,0.2,54,1.0514252425529804,-0.0181203830068635,0.0009488066984978,-0.0184698445062803,-0.018120383006671,0.0173221999369513,-0.0354425829436223
5.430107179652064,0.1,54,1.105342076635834,-0.0184443602530479,5.644285040098092e-09,-0.0184443612924905,-0.0184443602528554,0.0169919180395398,-0.0354362782923952
10.860214359304129,0.05,54,1.2217811058576251,-0.018444361253,0.0,-0.018444361253,-0.0184443612528075,0.0169919170161566,-0.0354362782689642
27.150535898260323,0.02,54,1.6499983572733066,-0.018444361253,0.0,-0.018444361253,-0.0184443612528075,0.0169919170161566,-0.0354362782689642
0.002715053589826,200.0,66,2017.7458436165375,22.455681856491974,7.670704627928791,-2802.794124140999,22.45568185649206,22.482038687718877,-0.0263568312269121
0.005430107179652,100.0,66,1898.7633520635136,22.315560595723184,7.670133971722239,-1390.2042512533135,22.31556059572291,22.342221699092473,-0.0266611033696009
0.0108602143593041,50.0,66,1683.3531749490392,22.03535487318231,7.667851698036364,-684.0144010846442,22.0353548731821,22.06263409944159,-0.0272792262594139
0.0271505358982603,20.0,66,1183.7207178966958,21.19648522040872,7.651913840358685,-260.63639900081887,21.196485220408803,21.22569252931404,-0.0292073089052312
0.0543010717965206,10.0,66,678.4128605288029,19.813325597855147,7.595640857262391,-120.06680210432188,19.81332559785518,19.8459685833366,-0.0326429854813593
0.1086021435930413,5.0,66,248.82271681166608,17.160764230955255,7.380436443386585,-50.797714296346015,17.160764230955277,17.200889216163517,-0.0401249852082754
0.2715053589826032,2.0,66,26.61083763672231,10.69176197249356,6.184189235260985,-12.08564934061882,10.69176197249363,10.754169223130068,-0.0624072506365742
0.5430107179652065,1.0,66,3.686175585251198,4.667031108853906,3.8388374070143487,-2.402511498701628,4.667031108853811,4.742878514747099,-0.0758474058932885
1.086021435930413,0.5,66,1.171509989942142,0.6033699585831993,0.8135662152265758,-0.1457554162116174,0.6033699585834349,0.6486451444581116,-0.0452751858746659
2.715053589826032,0.2,66,1.051894857468495,-0.0182842541705353,0.0009504340254898,-0.0186343150419123,-0.0182842541702059,0.0174241258468927,-0.0357083800170988
