q,n_q_alpha,n_q_beta,n_q,D_q,beta,theta,M,T_q
5.35839,2.310937736684951e-06,2.310937736684951e-06,4.621875473369903e-06,8,5.430107179652064,0.1,186,0.0005308195028276
6.187335,6.810297357758959e-07,6.810297357758959e-07,1.362059471551792e-06,6,5.430107179652064,0.1,186,0.0001564316357161
6.917651,2.8111849466258285e-07,2.8111849466258285e-07,5.622369893251657e-07,24,5.430107179652064,0.1,186,0.0003228627606414
7.577907,1.357415397943238e-07,1.357415397943238e-07,2.714830795886476e-07,24,5.430107179652064,0.1,186,0.0001870779297337
8.750214,4.2782753086675344e-08,4.2782753086675344e-08,8.55655061733507e-08,12,5.430107179652064,0.1,186,3.930857707881803e-05
0.0,0.9984231036824236,0.9984231036824236,1.9968462073648472,1,10.860214359304129,0.05,186,0.0
3.093668,0.0002325190517248,0.0002325190517248,0.0004650381034497,6,10.860214359304129,0.05,186,0.0133523345028415
4.375107,1.2390857754063078e-05,1.2390857754063078e-05,2.4781715508126156e-05,12,10.860214359304129,0.05,186,0.0028461643533755
5.35839,2.3109377371819467e-06,2.3109377371819467e-06,4.621875474363894e-06,8,10.860214359304129,0.05,186,0.0005308195029418
6.187335,6.810297359223598e-07,6.810297359223598e-07,1.3620594718447196e-06,6,10.860214359304129,0.05,186,0.0001564316357497
6.917651,2.811184947230409e-07,2.811184947230409e-07,5.622369894460818e-07,24,10.860214359304129,0.05,186,0.0003228627607108
7.577907,1.3574153982351669e-07,1.3574153982351669e-07,2.7148307964703337e-07,24,10.860214359304129,0.05,186,0.0001870779297739
8.750214,4.27827530958763e-08,4.27827530958763e-08,8.55655061917526e-08,12,10.860214359304129,0.05,186,3.9308577087271826e-05
0.0,0.9984231036824236,0.9984231036824236,1.9968462073648472,1,27.150535898260323,0.02,186,0.0
3.093668,0.0002325190517248,0.0002325190517248,0.0004650381034497,6,27.150535898260323,0.02,186,0.0133523345028415
4.375107,1.2390857754063078e-05,1.2390857754063078e-05,2.4781715508126156e-05,12,27.150535898260323,0.02,186,0.0028461643533755
5.35839,2.3109377371819467e-06,2.3109377371819467e-06,4.621875474363894e-06,8,27.150535898260323,0.02,186,0.0005308195029418
6.187335,6.810297359223598e-07,6.810297359223598e-07,1.3620594718447196e-06,6,27.150535898260323,0.02,186,0.0001564316357497
6.917651,2.811184947230409e-07,2.811184947230409e-07,5.622369894460818e-07,24,27.150535898260323,0.02,186,0.0003228627607108
7.577907,1.3574153982351669e-07,1.3574153982351669e-07,2.7148307964703337e-07,24,27.150535898260323,0.02,186,0.0001870779297739
8.750214,4.27827530958763e-08,4.27827530958763e-08,8.55655061917526e-08,12,27.150535898260323,0.02,186,3.9308577087271826e-05
0.0,0.008753972773231,0.008753972773231,0.0175079455464621,1,0.002715053589826,200.0,246,0.0
3.093668,0.0086414387245398,0.0086414387245399,0.0172828774490798,6,0.002715053589826,200.0,246,0.4962319413395093
4.375107,0.0085303454692679,0.0085303454692679,0.0170606909385358,12,0.002715053589826,200.0,246,1.95940956457579
5.35839,0.0084206745685605,0.0084206745685605,0.016841349137121,8,0.002715053589826,200.0,246,1.9342183984450672
6.187335,0.0083123966461875,0.0083123966461875,0.0166247932923751,6,0.002715053589826,200.0,246,1.9093465905760216
6.917651,0.0082055133610898,0.0082055133610898,0.0164110267221796,24,0.002715053589826,200.0,246,9.423978665727132
7.577907,0.0081000024844817,0.0081000024844817,0.0162000049689635,24,0.002715053589826,200.0,246,11.163360147019556
8.750214,0.0078930119716642,0.0078930119716642,0.0157860239433284,12,0.002715053589826,200.0,246,7.25205946526213
9.281003,0.0077914982956338,0.0077914982956338,0.0155829965912677,30,0.002715053589826,200.0,246,20.13409256100072
0.0,0.009415126949143,0.009415126949143,0.018830253898286,1,0.005430107179652,100.0,246,0.0
3.093668,0.0091746834909325,0.0091746834909325,0.0183493669818651,6,0.005430107179652,100.0,246,0.5268533568319009
4.375107,0.0089403539034085,0.0089403539034085,0.0178807078068171,12,0.005430107179652,100.0,246,2.0535879832935637
5.35839,0.0087119838103644,0.0087119838103644,0.0174239676207289,8,0.005430107179652,100.0,246,2.001131766316806
6.187335,0.0084894003191114,0.0084894003191114,0.0169788006382229,6,0.005430107179652,100.0,246,1.9500041017369825
6.917651,0.0082724958844268,0.0082724958844268,0.0165449917688536,24,0.005430107179652,100.0,246,9.500907657628794
7.577907,0.0080611187647831,0.0080611187647831,0.0161222375295662,24,0.005430107179652,100.0,246,11.109770908289857
8.750214,0.0076543583666717,0.0076543583666717,0.0153087167333435,12,0.005430107179652,100.0,246,7.032785740451169
9.281003,0.0074587066961891,0.0074587066961891,0.0149174133923782,30,0.005430107179652,100.0,246,19.27412229437067
0.0,0.0108539311258435,0.0108539311258435,0.021707862251687,1,0.0108602143593041,50.0,246,0.0
3.093668,0.0103069606812345,0.0103069606812345,0.0206139213624691,6,0.0108602143593041,50.0,246,0.5918740236662788
4.375107,0.0097874220689126,0.0097874220689126,0.0195748441378252,12,0.0108602143593041,50.0,246,2.2481584694849825
5.35839,0.0092939521705096,0.0092939521705096,0.0185879043410192,8,0.0108602143593041,50.0,246,2.134809169515405
6.187335,0.0088252097330426,0.0088252097330426,0.0176504194660852,6,0.0108602143593041,50.0,246,2.0271390830021985
6.917651,0.0083800395038498,0.0083800395038498,0.0167600790076996,24,0.0108602143593041,50.0,246,9.624420804275214
7.577907,0.0079572528953556,0.0079572528953556,0.0159145057907113,24,0.0108602143593041,50.0,246,10.9666237784435
8.750214,0.0071743529217017,0.0071743529217017,0.0143487058434035,12,0.0108602143593041,50.0,246,6.591759166176491
9.281003,0.0068121703852037,0.0068121703852037,0.0136243407704074,30,0.0108602143593041,50.0,246,17.603401024146926
0.0,0.0161766302723409,0.0161766302723409,0.0323532605446819,1,0.0271505358982603,20.0,246,0.0
3.093668,0.014219064491992,0.014219064491992,0.028438128983984,6,0.0271505358982603,20.0,246,0.8165253728936878
4.375107,0.0124969175719955,0.0124969175719955,0.024993835143991,12,0.0271505358982603,20.0,246,2.8705261594035707
5.35839,0.0109822168876508,0.0109822168876508,0.0219644337753016,8,0.0271505358982603,20.0,246,2.5226014598780044
6.187335,0.0096501266971154,0.0096501266971154,0.0193002533942309,6,0.0271505358982603,20.0,246,2.216621426049823
6.917651,0.0084789921800058,0.0084789921800058,0.0169579843600117,24,0.0271505358982603,20.0,246,9.738067308518742
7.577907,0.007449511013118,0.007449511013118,0.0148990220262361,24,0.0271505358982603,20.0,246,10.26685788281534
8.750214,0.0057493086691145,0.0057493086691145,0.011498617338229,12,0.0271505358982603,20.0,246,5.282435716840086
9.281003,0.0050503898654503,0.0050503898654503,0.0101007797309007,30,0.0271505358982603,20.0,246,13.050765483334503
0.0,0.0287227864309798,0.0287227864309798,0.0574455728619597,1,0.0543010717965206,10.0,246,0.0
3.093668,0.0222203816194817,0.0222203816194817,0.0444407632389635,6,0.0543010717965206,10.0,246,1.275998529854446
4.375107,0.0171771445693457,0.0171771445693457,0.0343542891386915,12,0.0543010717965206,10.0,246,3.945568380850781
5.35839,0.0132709348070664,0.0132709348070664,0.0265418696141329,8,0.0543010717965206,10.0,246,3.048317098517323
6.187335,0.010248338442211,0.010248338442211,0.020496676884422,6,0.0543010717965206,10.0,246,2.3540298780953046
6.917651,0.0079115488613813,0.0079115488613813,0.0158230977227626,24,0.0543010717965206,10.0,246,9.0863623519361
7.577907,0.0061060944835379,0.0061060944835379,0.0122121889670758,24,0.0543010717965206,10.0,246,8.415371716496942
8.750214,0.0036351554898973,0.0036351554898973,0.0072703109797946,12,0.0543010717965206,10.0,246,3.339962472228589
9.281003,0.002804212458445,0.002804212458445,0.0056084249168901,30,0.0543010717965206,10.0,246,7.246394859725982
0.0,0.0672529633475485,0.0672529633475485,0.1345059266950971,1,0.1086021435930413,5.0,246,0.0
3.093668,0.0405444435445213,0.0405444435445213,0.0810888870890427,6,0.1086021435930413,5.0,246,2.328252108470422
4.375107,0.0243022164854476,0.0243022164854476,0.0486044329708953,12,0.1086021435930413,5.0,246,5.582188387742314
5.35839,0.0145181951094638,0.0145181951094638,0.0290363902189277,8,0.1086021435930413,5.0,246,3.3348112273314703
6.187335,0.0086562977439488,0.0086562977439488,0.0173125954878977,6,0.1086021435930413,5.0,246,1.9883402209879069
6.917651,0.0051552740342342,0.0051552740342342,0.0103105480684684,24,0.1086021435930413,5.0,246,5.920798660200792
7.577907,0.0030683421512623,0.0030683421512623,0.0061366843025246,24,0.1086021435930413,5.0,246,4.2287651830286395
8.750214,0.0010858624008928,0.0010858624008928,0.0021717248017857,12,0.1086021435930413,5.0,246,0.99768488007335
9.281003,0.0006457764319304,0.0006457764319304,0.0012915528638609,30,0.1086021435930413,5.0,246,1.6687576587788306
0.0,0.2434053061415854,0.2434053061415856,0.486810612283171,1,0.2715053589826032,2.0,246,0.0
3.093668,0.0736741351945168,0.0736741351945167,0.1473482703890335,6,0.2715053589826032,2.0,246,4.2307143867447925
4.375107,0.0205886024816217,0.0205886024816217,0.0411772049632435,12,0.2715053589826032,2.0,246,4.729175948275004
5.35839,0.0056467211091953,0.0056467211091953,0.0112934422183906,8,0.2715053589826032,2.0,246,1.2970447642130896
6.187335,0.0015438079551438,0.0015438079551438,0.0030876159102877,6,0.2715053589826032,2.0,246,0.3546106593710308
6.917651,0.0004213372328391,0.0004213372328391,0.0008426744656783,24,0.2715053589826032,2.0,246,0.4839030684151487
7.577907,0.0001150933456559,0.0001150933456559,0.0002301866913119,24,0.2715053589826032,2.0,246,0.1586207498756649
8.750214,8.660243646494107e-06,8.660243646494124e-06,1.732048729298823e-05,12,0.2715053589826032,2.0,246,0.0079569880463251
9.281003,2.392649992835642e-06,2.3926499928356406e-06,4.785299985671283e-06,30,0.2715053589826032,2.0,246,0.0061828719706998
0.0,0.5667930000849538,0.5667930000849545,1.1335860001699083,1,0.5430107179652065,1.0,246,0.0
3.093668,0.0622967123092398,0.0622967123092396,0.1245934246184795,6,0.5430107179652065,1.0,246,3.577369402677665
4.375107,0.0046973900409083,0.0046973900409083,0.0093947800818167,12,0.5430107179652065,1.0,246,1.0789845508436202
5.35839,0.0003512131673479,0.0003512131673479,0.0007024263346959,8,0.5430107179652065,1.0,246,0.0806732245177748
6.187335,2.9381456867252585e-05,2.938145686725251e-05,5.8762913734505096e-05,6,0.5430107179652065,1.0,246,0.0067488820473184
6.917651,2.608773431545494e-06,2.6087734315454932e-06,5.2175468630909865e-06,24,0.5430107179652065,1.0,246,0.0029961592993293
7.577907,3.39391678363397e-07,3.393916783633994e-07,6.787833567267965e-07,24,0.5430107179652065,1.0,246,0.0004677469597979
8.750214,4.8112849307717816e-08,4.811284930771612e-08,9.622569861543396e-08,12,0.5430107179652065,1.0,246,4.420584251935336e-05
9.281003,2.3908757667474322e-08,2.39087576674741e-08,4.7817515334948425e-08,30,0.5430107179652065,1.0,246,6.178287174434915e-05
0.0,0.9331452754179512,0.9331452754179516,1.866290550835903,1,1.086021435930413,0.5,246,0.0
3.093668,0.0109919804598423,0.0109919804598423,0.0219839609196846,6,1.086021435930413,0.5,246,0.631211072209962
4.375107,7.195203397021304e-05,7.19520339702129e-05,0.0001439040679404,12,1.086021435930413,0.5,246,0.0165272911935202
5.35839,2.6395818165919297e-06,2.63958181659193e-06,5.279163633183859e-06,8,1.086021435930413,0.5,246,0.0006063086362362
6.187335,1.1148924006740437e-06,1.1148924006740293e-06,2.229784801348073e-06,6,1.086021435930413,0.5,246,0.000256089319927
6.917651,2.9976133509887114e-07,2.997613350988715e-07,5.995226701977426e-07,24,1.086021435930413,0.5,246,0.0003442739414912
7.577907,1.326687973957676e-07,1.3266879739576808e-07,2.653375947915357e-07,24,1.086021435930413,0.5,246,0.0001828431001642
8.750214,4.0362430565460084e-08,4.036243056545977e-08,8.072486113091986e-08,12,1.086021435930413,0.5,246,3.708479699182717e-05
9.281003,2.4931251884462096e-08,2.4931251884462034e-08,4.9862503768924127e-08,30,1.086021435930413,0.5,246,6.442510978725006e-05
0.0,0.9983897490108896,0.9983897490108896,1.9967794980217797,1,2.715053589826032,0.2,246,0.0
3.093668,0.0002380357897015,0.0002380357897015,0.0004760715794031,6,2.715053589826032,0.2,246,0.013669131471877
4.375107,1.2361866407555869e-05,1.2361866407555869e-05,2.4723732815111737e-05,12,2.715053589826032,0.2,246,0.0028395050777529
5.35839,2.301193017365224e-06,2.301193017365224e-06,4.602386034730448e-06,8,2.715053589826032,0.2,246,0.0005285811530087
6.187335,6.772256579524994e-07,6.772256579524994e-07,1.3544513159049988e-06,6,2.715053589826032,0.2,246,0.0001555578440371
6.917651,2.7910561500637106e-07,2.7910561500637106e-07,5.582112300127422e-07,24,2.715053589826032,0.2,246,0.0003205509814629
7.577907,1.3431584836512853e-07,1.3431584836512853e-07,2.686316967302571e-07,24,2.715053589826032,0.2,246,0.0001851130529435
8.750214,4.2216864737447547e-08,4.2216864737447547e-08,8.443372947489509e-08,12,2.715053589826032,0.2,246,3.878864172663158e-05
9.281003,2.640285227551972e-08,2.640285227551972e-08,5.280570455103944e-08,30,2.715053589826032,0.2,246,6.822788781044018e-05
0.0,0.9984243222750108,0.9984243222750108,1.996848644550021,1,5.430107179652064,0.1,246,0.0
3.093668,0.0002322751465695,0.0002322751465695,0.0004645502931391,6,5.430107179652064,0.1,246,0.0133383283248675
4.375107,1.236115580737528e-05,1.236115580737528e-05,2.472231161475056e-05,12,5.430107179652064,0.1,246,0.0028393418537902
5.35839,2.3012372262179113e-06,2.3012372262179113e-06,4.602474452435823e-06,8,5.430107179652064,0.1,246,0.0005285913077268
6.187335,6.770198796959101e-07,6.770198796959101e-07,1.3540397593918205e-06,6,5.430107179652064,0.1,246,0.0001555105770418
6.917651,2.791032533845264e-07,2.791032533845264e-07,5.582065067690528e-07,24,5.430107179652064,0.1,246,0.0003205482691556
7.577907,1.343209432136005e-07,1.343209432136005e-07,2.68641886427201e-07,24,5.430107179652064,0.1,246,0.0001851200746238
8.750214,4.221979157629703e-08,4.221979157629703e-08,8.443958315259406e-08,12,5.430107179652064,0.1,246,3.87913308913583e-05
9.281003,2.640468275002469e-08,2.640468275002469e-08,5.280936550004938e-08,30,5.430107179652064,0.1,246,6.823261795882953e-05
0.0,0.9984243223822284,0.9984243223822284,1.996848644764457,1,10.860214359304129,0.05,246,0.0
3.093668,0.0002322751287095,0.0002322751287095,0.000464550257419,6,10.860214359304129,0.05,246,0.0133383272992606
4.375107,1.2361155810033125e-05,1.2361155810033125e-05,2.472231162006625e-05,12,10.860214359304129,0.05,246,0.0028393418544007
5.35839,2.301237226712714e-06,2.301237226712714e-06,4.602474453425428e-06,8,10.860214359304129,0.05,246,0.0005285913078404
6.187335,6.770198798414802e-07,6.770198798414802e-07,1.35403975968296e-06,6,10.860214359304129,0.05,246,0.0001555105770753
6.917651,2.791032534445381e-07,2.791032534445381e-07,5.582065068890761e-07,24,10.860214359304129,0.05,246,0.0003205482692245
7.577907,1.3432094324248166e-07,1.3432094324248166e-07,2.686418864849633e-07,24,10.860214359304129,0.05,246,0.0001851200746636
8.750214,4.221979158537496e-08,4.221979158537496e-08,8.443958317074992e-08,12,10.860214359304129,0.05,246,3.879133089969906e-05
9.281003,2.640468275570212e-08,2.640468275570212e-08,5.280936551140424e-08,30,10.860214359304129,0.05,246,6.823261797350063e-05
0.0,0.9984243223822284,0.9984243223822284,1.996848644764457,1,27.150535898260323,0.02,246,0.0
3.093668,0.0002322751287095,0.0002322751287095,0.000464550257419,6,27.150535898260323,0.02,246,0.0133383272992606
4.375107,1.2361155810033125e-05,1.2361155810033125e-05,2.472231162006625e-05,12,27.150535898260323,0.02,246,0.0028393418544007
5.35839,2.301237226712714e-06,2.301237226712714e-06,4.602474453425428e-06,8,27.150535898260323,0.02,246,0.0005285913078404
6.187335,6.770198798414802e-07,6.770198798414802e-07,1.35403975968296e-06,6,27.150535898260323,0.02,246,0.0001555105770753
6.917651,2.791032534445381e-07,2.791032534445381e-07,5.582065068890761e-07,24,27.150535898260323,0.02,246,0.0003205482692245
7.577907,1.3432094324248166e-07,1.3432094324248166e-07,2.686418864849633e-07,24,27.150535898260323,0.02,246,0.0001851200746636
8.750214,4.221979158537496e-08,4.221979158537496e-08,8.443958317074992e-08,12,27.150535898260323,0.02,246,3.879133089969906e-05
9.281003,2.640468275570212e-08,2.640468275570212e-08,5.280936551140424e-08,30,27.150535898260323,0.02,246,6.823261797350063e-05
0.0,0.0073902429891096,0.0073902429891096,0.0147804859782193,1,0.002715053589826,200.0,294,0.0
3.093668,0.0072951794681239,0.0072951794681239,0.0145903589362478,6,0.002715053589826,200.0,294,0.4189234206575945
4.375107,0.0072013338163391,0.0072013338163391,0.0144026676326783,12,0.002715053589826,200.0,294,1.6541372689152032
5.35839,0.0071086904419452,0.0071086904419452,0.0142173808838904,8,0.002715053589826,200.0,294,1.63285728829816
6.187335,0.0070172356257942,0.0070172356257942,0.0140344712515884,6,0.002715053589826,200.0,294,1.6118498054978907
6.917651,0.0069269501168146,0.0069269501168146,0.0138539002336293,24,0.002715053589826,200.0,294,7.955557104930162
7.577907,0.0068378202179368,0.0068378202179368,0.0136756404358737,24,0.002715053589826,200.0,294,9.423830407415585
8.750214,0.0066629798841203,0.0066629798841203,0.0133259597682406,12,0.002715053589826,200.0,294,6.1219122065131915
9.281003,0.0065772384041752,0.0065772384041752,0.0131544768083504,30,0.002715053589826,200.0,294,16.996310825049004
9.783036,0.0064925974311255,0.0064925974311255,0.012985194862251,24,0.002715053589826,200.0,294,14.913412162082953
0.0,0.0080175196987079,0.0080175196987079,0.0160350393974159,1,0.005430107179652,100.0,294,0.0
3.093668,0.0078126363135769,0.0078126363135769,0.0156252726271538,6,0.005430107179652,100.0,294,0.4486382196816716
4.375107,0.0076129677399241,0.0076129677399241,0.0152259354798482,12,0.005430107179652,100.0,294,1.7486890605023162
5.35839,0.0074183820393969,0.0074183820393969,0.0148367640787939,8,0.005430107179652,100.0,294,1.7039930602316244
6.187335,0.0072287538003512,0.0072287538003512,0.0144575076007024,6,0.005430107179652,100.0,294,1.6604352523461876
6.917651,0.007043949702515,0.007043949702515,0.0140878994050301,24,0.005430107179652,100.0,294,8.08993036727447
7.577907,0.0068638497735729,0.0068638497735729,0.0137276995471459,24,0.005430107179652,100.0,294,9.459704137650789
8.750214,0.0065173126728032,0.0065173126728032,0.0130346253456064,12,0.005430107179652,100.0,294,5.988073909751071
9.281003,0.0063506413800102,0.0063506413800102,0.0127012827600204,30,0.005430107179652,100.0,294,16.410759075503957
9.783036,0.0061882203968082,0.0061882203968082,0.0123764407936165,24,0.005430107179652,100.0,294,14.214262058661529
0.0,0.009397088838483,0.009397088838483,0.018794177676966,1,0.0108602143593041,50.0,294,0.0
3.093668,0.0089232233182377,0.0089232233182377,0.0178464466364754,6,0.0108602143593041,50.0,294,0.5124133343259736
4.375107,0.0084731511567118,0.0084731511567118,0.0169463023134237,12,0.0108602143593041,50.0,294,1.946272103324612
5.35839,0.0080456871308439,0.0080456871308439,0.0160913742616878,8,0.0108602143593041,50.0,294,1.848084253809519
6.187335,0.0076397100993311,0.0076397100993311,0.0152794201986622,6,0.0108602143593041,50.0,294,1.7548313743951611
6.917651,0.0072541333313713,0.0072541333313713,0.0145082666627426,24,0.0108602143593041,50.0,294,8.331324896423528
7.577907,0.0068879411971679,0.0068879411971679,0.0137758823943359,24,0.0108602143593041,50.0,294,9.49290674944758
8.750214,0.0062099344354259,0.0062099344354259,0.0124198688708519,12,0.0108602143593041,50.0,294,5.705656340413834
9.281003,0.0058963119128907,0.0058963119128907,0.0117926238257815,30,0.0108602143593041,50.0,294,15.236721528797574
9.783036,0.0055984850180013,0.0055984850180013,0.0111969700360026,24,0.0108602143593041,50.0,294,12.859647535890218
0.0,0.0146249846676978,0.0146249846676978,0.0292499693353956,1,0.0271505358982603,20.0,294,0.0
3.093668,0.0128540307879598,0.0128540307879598,0.0257080615759197,6,0.0271505358982603,20.0,294,0.7381387353743871
4.375107,0.0112963154752481,0.0112963154752481,0.0225926309504962,12,0.0271505358982603,20.0,294,2.594749376377397
5.35839,0.0099264393879644,0.0099264393879644,0.0198528787759289,8,0.0271505358982603,20.0,294,2.280090690944827
6.187335,0.008721976191188,0.008721976191188,0.0174439523823761,6,0.0271505358982603,20.0,294,2.00342647404441
6.917651,0.0076630866184188,0.0076630866184188,0.0153261732368376,24,0.0271505358982603,20.0,294,8.801005083733935
7.577907,0.0067322985677597,0.0067322985677597,0.0134645971355194,24,0.0271505358982603,20.0,294,9.27840129347492
8.750214,0.0051953838371353,0.0051953838371353,0.0103907676742707,12,0.0271505358982603,20.0,294,4.773492383772895
9.281003,0.0045636850258032,0.0045636850258032,0.0091273700516065,30,0.0271505358982603,20.0,294,11.793066396519174
9.783036,0.0040086363067797,0.0040086363067797,0.0080172726135594,24,0.0271505358982603,20.0,294,9.207785648975973
0.0,0.0273159578249149,0.0273159578249149,0.0546319156498298,1,0.0543010717965206,10.0,294,0.0
3.093668,0.0211287435582992,0.0211287435582992,0.0422574871165984,6,0.0543010717965206,10.0,294,1.2133115524183422
4.375107,0.0163313227948081,0.0163313227948081,0.0326626455896163,12,0.0543010717965206,10.0,294,3.751284189087829
5.35839,0.0126163012015502,0.0126163012015502,0.0252326024031005,8,0.0543010717965206,10.0,294,2.897948579496604
6.187335,0.0097423114408159,0.0097423114408159,0.0194846228816319,6,0.0543010717965206,10.0,294,2.2377961405851763
6.917651,0.0075205626888529,0.0075205626888529,0.0150411253777059,24,0.0543010717965206,10.0,294,8.637317278659644
7.577907,0.0058039956827032,0.0058039956827032,0.0116079913654064,24,0.0543010717965206,10.0,294,7.999021509177706
8.750214,0.0034551195141472,0.0034551195141472,0.0069102390282945,12,0.0543010717965206,10.0,294,3.174546328592548
9.281003,0.0026653243704198,0.0026653243704198,0.0053306487408397,30,0.0543010717965206,10.0,294,6.887492693054518
9.783036,0.0020558692846075,0.0020558692846075,0.0041117385692151,24,0.0543010717965206,10.0,294,4.722305104846791
0.0,0.0666506127871367,0.0666506127871367,0.1333012255742735,1,0.1086021435930413,5.0,294,0.0
3.093668,0.04017632716712,0.04017632716712,0.08035265433424,6,0.1086021435930413,5.0,294,2.30711313955336
4.375107,0.0240798741888988,0.0240798741888988,0.0481597483777977,12,0.1086021435930413,5.0,294,5.531116643457504
5.35839,0.0143847796020459,0.0143847796020459,0.0287695592040918,8,0.1086021435930413,5.0,294,3.3041658524289415
6.187335,0.0085768643907124,0.0085768643907124,0.0171537287814249,6,0.1086021435930413,5.0,294,1.9700944840920904
6.917651,0.0051080336135107,0.0051080336135107,0.0102160672270214,24,0.1086021435930413,5.0,294,5.866543344601743
7.577907,0.003040082435918,0.003040082435918,0.006080164871836,24,0.1086021435930413,5.0,294,4.189817864105561
8.750214,0.0010758639766674,0.0010758639766674,0.0021517279533349,12,0.1086021435930413,5.0,294,0.9884983784815852
9.281003,0.0006398652729844,0.0006398652729844,0.0012797305459689,30,0.1086021435930413,5.0,294,1.6534825708758405
9.783036,0.00038051665362,0.00038051665362,0.0007610333072401,24,0.1086021435930413,5.0,294,0.8740418222710038
0.0,0.2434000971530553,0.2434000971530553,0.4868001943061107,1,0.2715053589826032,2.0,294,0.0
3.093668,0.0736726950014813,0.0736726950014813,0.1473453900029626,6,0.2715053589826032,2.0,294,4.230631684105953
4.375107,0.0205882488978768,0.0205882488978768,0.0411764977957537,12,0.2715053589826032,2.0,294,4.729094730536046
5.35839,0.0056466210261865,0.0056466210261865,0.011293242052373,8,0.2715053589826032,2.0,294,1.297021775271356
6.187335,0.0015439371942158,0.0015439371942158,0.0030878743884316,6,0.2715053589826032,2.0,294,0.3546403454160922
6.917651,0.0004214093851489,0.0004214093851489,0.0008428187702979,24,0.2715053589826032,2.0,294,0.4839859348731238
7.577907,0.0001151000701713,0.0001151000701713,0.0002302001403427,24,0.2715053589826032,2.0,294,0.1586300175502257
8.750214,8.662213810917872e-06,8.662213810917885e-06,1.7324427621835757e-05,12,0.2715053589826032,2.0,294,0.0079587982234298
9.281003,2.3944353246390835e-06,2.394435324639081e-06,4.788870649278164e-06,30,0.2715053589826032,2.0,294,0.0061874854653601
9.783036,6.72780990343966e-07,6.727809903439657e-07,1.3455619806879316e-06,24,0.2715053589826032,2.0,294,0.0015453692162883
0.0,0.5667922209110612,0.5667922209110613,1.1335844418221224,1,0.5430107179652065,1.0,294,0.0
3.093668,0.062296737818747,0.062296737818747,0.124593475637494,6,0.5430107179652065,1.0,294,3.5773708675532165
4.375107,0.004697405004667,0.004697405004667,0.0093948100093341,12,0.5430107179652065,1.0,294,1.078987988000062
5.35839,0.0003512081793987,0.0003512081793987,0.0007024163587974,8,0.5430107179652065,1.0,294,0.0806720787920834
6.187335,2.9383400017337284e-05,2.9383400017337223e-05,5.87668000346745e-05,6,0.5430107179652065,1.0,294,0.0067493283863403
6.917651,2.61207947778504e-06,2.612079477785042e-06,5.224158955570081e-06,24,0.5430107179652065,1.0,294,0.0029999562719084
7.577907,3.3968134102971193e-07,3.396813410297106e-07,6.793626820594225e-07,24,0.5430107179652065,1.0,294,0.0004681461706218
8.750214,4.8588476980989624e-08,4.8588476980990484e-08,9.717695396198013e-08,12,0.5430107179652065,1.0,294,4.464284681914203e-05
9.281003,2.4589237359314892e-08,2.4589237359314697e-08,4.9178474718629586e-08,30,0.5430107179652065,1.0,294,6.354130646146603e-05
9.783036,1.507972231526173e-08,1.5079722315261213e-08,3.015944463052294e-08,24,0.5430107179652065,1.0,294,3.4637926740865065e-05
0.0,0.9331462482066212,0.9331462482066208,1.866292496413242,1,1.086021435930413,0.5,294,0.0
3.093668,0.0109918020536637,0.0109918020536637,0.0219836041073275,6,1.086021435930413,0.5,294,0.6312008272904343
4.375107,7.19346411250154e-05,7.193464112501535e-05,0.00014386928225,12,1.086021435930413,0.5,294,0.0165232960789779
5.35839,2.634791994496622e-06,2.6347919944966223e-06,5.269583988993245e-06,8,1.086021435930413,0.5,294,0.0006052084201019
6.187335,1.111692170059959e-06,1.1116921700599482e-06,2.2233843401199074e-06,6,1.086021435930413,0.5,294,0.0002553542311587
6.917651,2.994237134401807e-07,2.994237134401811e-07,5.988474268803619e-07,24,1.086021435930413,0.5,294,0.0003438861852146
7.577907,1.3203787567497168e-07,1.320378756749713e-07,2.64075751349943e-07,24,1.086021435930413,0.5,294,0.0001819735687774
8.750214,4.011894693778027e-08,4.0118946937780463e-08,8.023789387556074e-08,12,1.086021435930413,0.5,294,3.6861085466608534e-05
9.281003,2.4897649870374432e-08,2.4897649870374376e-08,4.97952997407488e-08,30,1.086021435930413,0.5,294,6.433827846980549e-05
9.783036,1.6291843356938136e-08,1.629184335693803e-08,3.2583686713876173e-08,24,1.086021435930413,0.5,294,3.742215306578646e-05
0.0,0.9983905081195232,0.9983905081195232,1.9967810162390465,1,2.715053589826032,0.2,294,0.0
3.093668,0.0002378927443458,0.0002378927443458,0.0004757854886917,6,2.715053589826032,0.2,294,0.0136609171366444
4.375107,1.2345163877155267e-05,1.2345163877155267e-05,2.4690327754310534e-05,12,2.715053589826032,0.2,294,0.0028356685276463
5.35839,2.2964055268978055e-06,2.2964055268978055e-06,4.592811053795611e-06,8,2.715053589826032,0.2,294,0.0005274814724464
6.187335,6.745123752197537e-07,6.745123752197537e-07,1.349024750439507e-06,6,2.715053589826032,0.2,294,0.0001549346065575
6.917651,2.777325559898174e-07,2.777325559898174e-07,5.554651119796348e-07,24,2.715053589826032,0.2,294,0.0003189740321229
7.577907,1.336531962645552e-07,1.336531962645552e-07,2.673063925291104e-07,24,2.715053589826032,0.2,294,0.0001841997909951
8.750214,4.1949087804783267e-08,4.1949087804783267e-08,8.389817560956653e-08,12,2.715053589826032,0.2,294,3.854260963570377e-05
